"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","DATBEO","TYPE","DESIGN","Code_Service","Service_Mvt","COMPT","DAF","DP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"909","699","Dépenses","Dépenses","Dépenses","0","30000","Trente mille francs congolais","Achat tubes électriques","03/11/2022 00:00:00","2022/11/03","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","64765559,56","64765559,56","64735559,56","64735559,56","30/12/1899 12:42:50","","","","0","605200","NOVEMBRE","2022","NOVEMBRE/2022","","461","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","1"
"910","700","Dépenses","Dépenses","Dépenses","0","20000","Vingt mille francs congolais","Demontage,montage pneus,réparat° ch. à air 6345","03/11/2022 00:00:00","2022/11/03","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","64735559,56","64735559,56","64715559,56","64715559,56","30/12/1899 12:44:34","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","462","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","1"
"911","701","Dépenses","Dépenses","Dépenses","0","1431368","Un million quatre cent trente  et un mille trois cent soixante huit francs congolais","Entretien bus Leyland 0648 BH","03/11/2022 00:00:00","2022/11/03","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","64715559,56","64715559,56","63284191,56","63284191,56","30/12/1899 12:47:22","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","463","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","1"
"912","702","Dépenses","Dépenses","Dépenses","0","70000","Soixante  dix mille francs congolais","Frais de gardiennage 02 bus tata","03/11/2022 00:00:00","2022/11/03","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","63284191,56","63284191,56","63214191,56","63214191,56","30/12/1899 12:48:57","","","","0","632840","NOVEMBRE","2022","NOVEMBRE/2022","","464","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","1"
"914","37","Recettes","Recettes","Recettes","26852038","0","Vingt six millions huit cent cinquante deux mille trente huit francs congolais","Solde du 31/10/2022","01/11/2022 00:00:00","2022/11/01","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","125829705,41","125829705,41","152681743","152681743","30/12/1899 13:02:27","","","","0","707820","NOVEMBRE","2022","NOVEMBRE/2022","","","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","10"
"915","703","Dépenses","Dépenses","Dépenses","0","100000","Cent mille francs congolais","Achat toner C-VX 33 IR 2520 pr photocopieuse","04/11/2022 00:00:00","2022/11/04","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","88576779,56","88576779,56","88476779,56","88476779,56","30/12/1899 08:13:52","","","","0","604710","NOVEMBRE","2022","NOVEMBRE/2022","","465","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","","1"
"918","705","Dépenses","Dépenses","Dépenses","0","3218500","Trois millions deux cent dix-huit mille cinq cent francs congolais","Achat portes aliminium","04/11/2022 00:00:00","2022/11/04","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","88476779,56","88476779,56","85258279,56","85258279,56","30/12/1899 14:59:34","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","466","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"919","706","Dépenses","Dépenses","Dépenses","0","44400","Quarante quatre mille quatre cent quatre francs congolais","Achat peinture blanche","07/11/2022 00:00:00","2022/11/07","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","85258279,56","85258279,56","85213879,56","85213879,56","30/12/1899 15:00:54","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","467","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"920","707","Dépenses","Dépenses","Dépenses","0","20000","Vingt mille francs congolais","Frais de réparation rétroviseur jeep 4306","07/11/2022 00:00:00","2022/11/07","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","85213879,56","85213879,56","85193879,56","85193879,56","30/12/1899 15:02:02","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","468","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"921","708","Dépenses","Dépenses","Dépenses","0","4880639","Quatre millions huit cent quatre-vingt mille six cent trente neuf francs congolais","PV cx n° 002/22 P/C Oris Congo (Solde)","07/11/2022 00:00:00","2022/11/07","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","85193879,56","85193879,56","80313240,56","80313240,56","30/12/1899 15:04:30","","","","0","632540","NOVEMBRE","2022","NOVEMBRE/2022","","469","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"922","709","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Course de service Lumumba","07/11/2022 00:00:00","2022/11/07","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","80313240,56","80313240,56","80298240,56","80298240,56","30/12/1899 15:05:16","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","470","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"923","710","Dépenses","Dépenses","Dépenses","0","4880639","Quatre millions huit cent quatre-vingt mille six cent trente neuf francs congolais","PV cx n° 003/22 P/C Oris Congo (solde)","07/11/2022 00:00:00","2022/11/07","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","80298240,56","80298240,56","75417601,56","75417601,56","30/12/1899 15:06:48","","","","0","632540","NOVEMBRE","2022","NOVEMBRE/2022","","471","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"924","711","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Course de service Kangala","08/11/2022 00:00:00","2022/11/08","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75417601,56","75417601,56","75407601,56","75407601,56","30/12/1899 09:54:38","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","472","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"925","712","Dépenses","Dépenses","Dépenses","0","80000","Quatre-vingt mille francs congolais","Achat pces de rechanges bus 2286","08/11/2022 00:00:00","2022/11/08","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75407601,56","75407601,56","75327601,56","75327601,56","30/12/1899 09:55:32","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","473","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"926","713","Dépenses","Dépenses","Dépenses","0","20000","Vingt mille francs congolais","Course de service Mavungu","08/11/2022 00:00:00","2022/11/08","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75327601,56","75327601,56","75307601,56","75307601,56","30/12/1899 09:56:21","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","474","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"927","714","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Course de service Basolua","08/11/2022 00:00:00","2022/11/08","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75307601,56","75307601,56","75292601,56","75292601,56","30/12/1899 09:57:30","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","475","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"928","715","Dépenses","Dépenses","Dépenses","0","53700","Cinquante trois mille sept cent trois francs congolais","Achat carburant, course de service CD Ndarabu","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75292601,56","75292601,56","75238901,56","75238901,56","30/12/1899 09:58:55","","","","0","604210","NOVEMBRE","2022","NOVEMBRE/2022","","476","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"929","716","Dépenses","Dépenses","Dépenses","0","147900","Cent quarante sept mille neuf cent sept francs congolais","Frais d'installation windows 10 Pro","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75238901,56","75238901,56","75091001,56","75091001,56","30/12/1899 10:00:52","","","","0","604720","NOVEMBRE","2022","NOVEMBRE/2022","","477","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"930","717","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Course de service Ndeji","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75091001,56","75091001,56","75081001,56","75081001,56","30/12/1899 10:02:11","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","478","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"931","718","Dépenses","Dépenses","Dépenses","0","210000","Deux cent dix mille francs congolais","Achat fournitures de bureaux DP","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","75081001,56","75081001,56","74871001,56","74871001,56","30/12/1899 10:03:51","","","","0","604710","NOVEMBRE","2022","NOVEMBRE/2022","","479","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"932","719","Dépenses","Dépenses","Dépenses","0","275000","Deux cent soixante  quinze mille francs congolais","Frais d'entretien splits bureau IFI","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","74871001,56","74871001,56","74596001,56","74596001,56","30/12/1899 10:04:48","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","480","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"933","720","Dépenses","Dépenses","Dépenses","0","130000","Cent trente mille francs congolais","Achat rallonges","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","74596001,56","74596001,56","74466001,56","74466001,56","30/12/1899 10:08:19","","","","0","605200","NOVEMBRE","2022","NOVEMBRE/2022","","481","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"934","721","Dépenses","Dépenses","Dépenses","0","902500","Neuf cent deux mille cinq cent francs congolais","Achat cartouche HP 85 A","09/11/2022 00:00:00","2022/11/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","74466001,56","74466001,56","73563501,56","73563501,56","30/12/1899 10:09:18","","","","0","604720","NOVEMBRE","2022","NOVEMBRE/2022","","482","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"944","730","Dépenses","Dépenses","Dépenses","0","187000","Cent quatre-vingt sept mille francs congolais","Rafraichissement peinture bureau","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","287419364,56","287419364,56","287232364,56","287232364,56","30/12/1899 11:48:35","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","491","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"945","731","Dépenses","Dépenses","Dépenses","0","200000","Deux cent mille francs congolais","Aide & secours au retraité Mutshipayi","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","287232364,56","287232364,56","287032364,56","287032364,56","30/12/1899 11:49:29","","","","0","668360","NOVEMBRE","2022","NOVEMBRE/2022","","492","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"946","732","Dépenses","Dépenses","Dépenses","0","275000","Deux cent soixante  quinze mille francs congolais","Achat lubrifiant charroi","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","287032364,56","287032364,56","286757364,56","286757364,56","30/12/1899 11:50:20","","","","0","604210","NOVEMBRE","2022","NOVEMBRE/2022","","493","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"947","733","Dépenses","Dépenses","Dépenses","0","190000","Cent quatre-vingt  dix mille francs congolais","Achat essui tout","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","286757364,56","286757364,56","286567364,56","286567364,56","30/12/1899 11:51:26","","","","0","624000","NOVEMBRE","2022","NOVEMBRE/2022","","494","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"948","734","Dépenses","Dépenses","Dépenses","0","2455000","Deux millions quatre cent cinquante cinq mille francs congolais","Achat carburant charroi","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","286567364,56","286567364,56","284112364,56","284112364,56","30/12/1899 11:52:30","","","","0","604210","NOVEMBRE","2022","NOVEMBRE/2022","","495","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"949","735","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Course de service Lumumba","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","284112364,56","284112364,56","284097364,56","284097364,56","30/12/1899 11:53:13","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","496","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"950","736","Dépenses","Dépenses","Dépenses","0","302000","Trois cent deux mille francs congolais","Aide & secours Lekali","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","284097364,56","284097364,56","283795364,56","283795364,56","30/12/1899 11:54:26","","","","0","668360","NOVEMBRE","2022","NOVEMBRE/2022","","497","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"951","737","Dépenses","Dépenses","Dépenses","0","231800","Deux cent trente  et un mille huit cent un francs congolais","Frais médicaux Kabombo","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","283795364,56","283795364,56","283563564,56","283563564,56","30/12/1899 11:55:14","","","","0","632831","NOVEMBRE","2022","NOVEMBRE/2022","","498","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
"952","738","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Course de service Basolua","10/11/2022 00:00:00","2022/11/10","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","283563564,56","283563564,56","283548564,56","283548564,56","30/12/1899 11:58:56","","","","0","618120","NOVEMBRE","2022","NOVEMBRE/2022","","499","Francs Congolais:  Dix-huit millions deux cent soixante quatre mille sept cent cinquante six et dix-septsix centime","30/11/2022","SOMMAIRE MOIS DE NOVEMBRE/2022","1"
