"Num_Auto_Mvt","Num_Mvt","Mvt","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","Code_Service","Service_Mvt","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","MODIF"
"3637","3070","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","27/02/2012 00:00:00","2012/02/27","Pers","Personnel","19,28","19,28","17,06","17,06","30/12/1899 11:41:12","Tweva","9","Transport courses de service",""
"3638","3071","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Communication de service","27/02/2012 00:00:00","2012/02/27","Bur","Bureau","17,06","17,06","14,84","14,84","30/12/1899 11:41:42","Tweva","8","Communication de service",""
"3639","568","Recettes","450","0","Dollars américains quatre cent cinquante  ","Location Véhicule","27/02/2012 00:00:00","2012/02/27","Gar","Garage","14,84","14,84","464,84","464,84","30/12/1899 13:26:13","Guillaume","106","Location Véhicule",""
"3640","3072","Dépenses","0","110","Dollars américains  cent dix ","Achat gasoil DAF","27/02/2012 00:00:00","2012/02/27","Gar","Garage","464,84","464,84","354,84","354,84","30/12/1899 13:26:45","Guillaume","20","Achat gasoil DAF",""
"3641","3073","Dépenses","0","15","Dollars américains quinze ","Collation équipe en déplacement","27/02/2012 00:00:00","2012/02/27","Gar","Garage","354,84","354,84","339,84","339,84","30/12/1899 13:27:04","Guillaume","195","Collation équipe en déplacement",""
"3642","3074","Dépenses","0","20","Dollars américains  vingt  ","Prélèvement Président","27/02/2012 00:00:00","2012/02/27","Pres","Président","339,84","339,84","319,84","319,84","30/12/1899 13:27:27","Willy Bankaka","45","Prélèvement Président",""
"3643","3075","Dépenses","0","5","Dollars américains cinq ","Transport courses de service","27/02/2012 00:00:00","2012/02/27","Bur","Bureau","319,84","319,84","314,84","314,84","30/12/1899 13:27:56","Guillaume/04","9","Transport courses de service",""
"3644","3076","Dépenses","0","15","Dollars américains quinze ","Achat Disque à couper","27/02/2012 00:00:00","2012/02/27","Gar","Garage","314,84","314,84","299,84","299,84","30/12/1899 13:28:29","Guillaume","13","Achat Disque à couper",""
"3645","3077","Dépenses","0","280","Dollars américains deux cent quatre-vingt  ","Versement BIAC","27/02/2012 00:00:00","2012/02/27","Biac","BIAC","299,84","299,84","19,84","19,84","30/12/1899 13:29:12","Makasi","56","Versement BIAC",""
"3646","3078","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","27/02/2012 00:00:00","2012/02/27","Pers","Personnel","19,84","19,84","17,62","17,62","30/12/1899 13:29:50","Makasi","9","Transport courses de service",""
"3647","3079","Dépenses","0","1,11","Dollars américains un  et onze  Centimes","Transport courses de service","27/02/2012 00:00:00","2012/02/27","Sc","Sciérie","17,62","17,62","16,51","16,51","30/12/1899 13:30:33","Moïse MIKANZU","9","Transport courses de service",""
"3648","569","Recettes","100","0","Dollars américains  cent  ","Prestation de sciage ","28/02/2012 00:00:00","2012/02/28","Sc","Sciérie","0","0","116,51","116,51","30/12/1899 10:51:10","MAWETE","1","Prestation de sciage ",""
"3649","3080","Dépenses","0","100","Dollars américains  cent  ","Achat pièces de rechange scierie","28/02/2012 00:00:00","2012/02/28","Sc","Sciérie","116,51","116,51","16,51","16,51","30/12/1899 10:56:01","Moïse MIKANZU/Ecrou en bronze poupée","185","Achat pièces de rechange scierie",""
"3650","570","Recettes","1820","0","Dollars américains mille huit cent vingt  ","Vente bois ","28/02/2012 00:00:00","2012/02/28","Sc","Sciérie","16,51","16,51","1836,51","1836,51","30/12/1899 12:59:24","OSANGEKE/Tweva","2","Vente bois ",""
"3651","571","Recettes","150","0","Dollars américains  cent  cinquante  ","Location Mercedes Roger","28/02/2012 00:00:00","2012/02/28","Gar","Garage","1836,51","1836,51","1986,51","1986,51","30/12/1899 13:00:01","OSANGEKE","219","Location Mercedes Roger",""
"3652","3081","Dépenses","0","1820","Dollars américains mille huit cent vingt  ","Versement TMB","28/02/2012 00:00:00","2012/02/28","Tmb","TMB","1986,51","1986,51","166,51","166,51","30/12/1899 13:01:31","Tweva","57","Versement TMB",""
"3653","3082","Dépenses","0","50","Dollars américains  cinquante  ","Achat gasoil Mercedes","28/02/2012 00:00:00","2012/02/28","Gar","Garage","166,51","166,51","116,51","116,51","30/12/1899 13:02:04","Tweva/Roger","18","Achat gasoil Mercedes",""
"3654","3083","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","28/02/2012 00:00:00","2012/02/28","Pers","Personnel","116,51","116,51","114,29","114,29","30/12/1899 13:12:13","Tweva","9","Transport courses de service",""
"3655","3084","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","28/02/2012 00:00:00","2012/02/28","Secu","Sécurité","114,29","114,29","107,63","107,63","30/12/1899 13:15:30","Mbaya","53","Ration sécurité",""
"3656","3085","Dépenses","0","8,88","Dollars américains huit  et  quatre-vingt huit  Centimes","Achat carbure","28/02/2012 00:00:00","2012/02/28","Sc","Sciérie","107,63","107,63","98,75","98,75","30/12/1899 13:39:33","Mbiya","10","Achat carbure",""
"3657","3086","Dépenses","0","2","Dollars américains deux ","Transport courses de service","28/02/2012 00:00:00","2012/02/28","Pers","Personnel","98,75","98,75","96,75","96,75","30/12/1899 13:40:06","Mbiya","9","Transport courses de service",""
"3658","3087","Dépenses","0","20","Dollars américains  vingt  ","Prélèvement Président","28/02/2012 00:00:00","2012/02/28","Pres","Président","96,75","96,75","76,75","76,75","30/12/1899 14:04:39","Ango","45","Prélèvement Président",""
"3659","3088","Dépenses","0","4,44","Dollars américains quatre  et  quarante quatre  Centimes","Communication de service","28/02/2012 00:00:00","2012/02/28","Bur","Bureau","76,75","76,75","72,31","72,31","30/12/1899 14:38:39","Tweva","8","Communication de service",""
"3660","3089","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil courses de service","28/02/2012 00:00:00","2012/02/28","Pers","Personnel","72,31","72,31","42,31","42,31","30/12/1899 09:06:46","Tweva","115","Achat gasoil courses de service",""
"3661","3090","Dépenses","0","20","Dollars américains  vingt  ","Achat gasoil Poclain ","28/02/2012 00:00:00","2012/02/28","Gar","Garage","42,31","42,31","22,31","22,31","30/12/1899 09:07:31","Tweva","14","Achat gasoil Poclain ",""
"3662","3091","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","29/02/2012 00:00:00","2012/02/29","Pers","Personnel","22,31","22,31","20,09","20,09","30/12/1899 10:14:54","Guillaume","9","Transport courses de service",""
"3663","3092","Dépenses","0","10","Dollars américains dix ","Achat Gasoil Mitsubishi","29/02/2012 00:00:00","2012/02/29","Pres","Président","20,09","20,09","10,09","10,09","30/12/1899 10:16:54","Tweva","25","Achat Gasoil Mitsubishi",""
"3664","3093","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","29/02/2012 00:00:00","2012/02/29","Secu","Sécurité","10,09","10,09","3,43","3,43","30/12/1899 10:17:29","Chirro","53","Ration sécurité",""
"3665","572","Recettes","42","0","Dollars américains  quarante deux ","Vente bois ","29/02/2012 00:00:00","2012/02/29","Sc","Sciérie","3,43","3,43","45,43","45,43","30/12/1899 12:24:20","Junior ","2","Vente bois ",""
"3666","573","Recettes","6,3","0","Dollars américains six  et  trente   Centimes","Vente bois ","29/02/2012 00:00:00","2012/02/29","Sc","Sciérie","45,43","45,43","51,73","51,73","30/12/1899 12:26:33","Emilie","2","Vente bois ",""
"3667","3094","Dépenses","0","5","Dollars américains cinq ","Achat gasoil Mercedes","29/02/2012 00:00:00","2012/02/29","Gar","Garage","51,73","51,73","46,73","46,73","30/12/1899 12:27:29","Roger","18","Achat gasoil Mercedes",""
"3668","3095","Dépenses","0","8,88","Dollars américains huit  et  quatre-vingt huit  Centimes","Achat Disque à couper","29/02/2012 00:00:00","2012/02/29","Gar","Garage","46,73","46,73","37,85","37,85","30/12/1899 13:10:41","Loboko","13","Achat Disque à couper",""
"3669","3096","Dépenses","0","10","Dollars américains dix ","Achat gasoil courses de service","29/02/2012 00:00:00","2012/02/29","Gar","Garage","37,85","37,85","27,85","27,85","30/12/1899 14:04:22","Tweva","115","Achat gasoil courses de service",""
"3670","574","Recettes","200","0","Dollars américains deux cent ","Prestation de sciage ","29/02/2012 00:00:00","2012/02/29","Sc","Sciérie","0","0","227,85","227,85","30/12/1899 14:04:57","Mme LAJI","1","Prestation de sciage ",""
"3671","3097","Dépenses","0","28","Dollars américains  vingt huit ","Achat gasoil Poclain ","29/02/2012 00:00:00","2012/02/29","Sc","Sciérie","227,85","227,85","199,85","199,85","30/12/1899 14:06:56","Tweva","14","Achat gasoil Poclain ",""
"3672","3098","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","29/02/2012 00:00:00","2012/02/29","Pers","Personnel","199,85","199,85","197,63","197,63","30/12/1899 14:07:43","B52","9","Transport courses de service",""
"3673","3099","Dépenses","0","197,63","Dollars américains  cent quatre vingt dix-sept  et  soixante trois  Centimes","Salaire","29/02/2012 00:00:00","2012/02/29","Pers","Personnel","197,63","197,63","0","0","30/12/1899 14:14:03","Tweva/Provision salaire","55","Salaire",""
"3674","575","Recettes","4362,69","0","Dollars américains quatre mille  trois cent soixante deux  et  soixante neuf  Centimes","Apport Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","0","0","4362,69","4362,69","30/12/1899 08:06:14","Guillaume","4","Apport Président",""
"3675","576","Recettes","250","0","Dollars américains deux cent cinquante  ","Location Véhicule","01/03/2012 00:00:00","2012/03/01","Gar","Garage","4362,69","4362,69","4612,69","4612,69","30/12/1899 08:07:08","Tweva/Mme Jenny","106","Location Véhicule",""
"3676","3100","Dépenses","0","30","Dollars américains  trente  ","Achat Silicone","01/03/2012 00:00:00","2012/03/01","Oc","Unités Fluviales","4612,69","4612,69","4582,69","4582,69","30/12/1899 08:09:13","Guillaume/M/B Kembi","119","Achat Silicone",""
"3677","3101","Dépenses","0","1787","Dollars américains mille sept cent quatre-vingt sept ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","4582,69","4582,69","2795,69","2795,69","30/12/1899 08:10:07","Guillaume/Salaire Résidences/Willy","45","Prélèvement Président",""
"3678","3102","Dépenses","0","100","Dollars américains  cent  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","2795,69","2795,69","2695,69","2695,69","30/12/1899 08:10:34","Guillaume/Prospérité ","45","Prélèvement Président",""
"3679","3103","Dépenses","0","1853,33","Dollars américains mille huit cent cinquante trois  et  trente trois  Centimes","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Oc","Unités Fluviales","2695,69","2695,69","842,36","842,36","30/12/1899 08:11:18","Guillaume","45","Prélèvement Président",""
"3680","3104","Dépenses","0","235","Dollars américains deux cent trente cinq ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Oc","Unités Fluviales","842,36","842,36","607,36","607,36","30/12/1899 08:12:26","Guillaume/OCN","45","Prélèvement Président",""
"3681","3105","Dépenses","0","54","Dollars américains  cinquante quatre ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","607,36","607,36","553,36","553,36","30/12/1899 08:13:49","Guillaume/gasoil Prado","45","Prélèvement Président",""
"3682","3106","Dépenses","0","100","Dollars américains  cent  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","553,36","553,36","453,36","453,36","30/12/1899 08:15:03","Guillaume/Bouffe/W","45","Prélèvement Président",""
"3683","3107","Dépenses","0","140","Dollars américains  cent  quarante  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","453,36","453,36","313,36","313,36","30/12/1899 08:15:34","Guillume/Bourrage","45","Prélèvement Président",""
"3684","3108","Dépenses","0","40","Dollars américains  quarante  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","313,36","313,36","273,36","273,36","30/12/1899 08:16:22","Guillaume/Chinois","45","Prélèvement Président",""
"3685","3109","Dépenses","0","9,67","Dollars américains neuf  et  soixante sept  Centimes","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","273,36","273,36","263,69","263,69","30/12/1899 08:18:13","Guillaume/Alpha","45","Prélèvement Président",""
"3686","3110","Dépenses","0","9,67","Dollars américains neuf  et  soixante sept  Centimes","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","263,69","263,69","254,02","254,02","30/12/1899 08:19:11","Guillaume/Jules P/c Modizo","45","Prélèvement Président",""
"3687","3111","Dépenses","0","2,15","Dollars américains deux  et quinze  Centimes","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","254,02","254,02","251,87","251,87","30/12/1899 08:19:47","Guillaume/Kimoko","45","Prélèvement Président",""
"3688","3112","Dépenses","0","1,87","Dollars américains un  et  quatre-vingt sept  Centimes","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","251,87","251,87","250","250","30/12/1899 08:20:59","Guillaume/Transport Guillaume","45","Prélèvement Président",""
"3689","3113","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","01/03/2012 00:00:00","2012/03/01","Secu","Sécurité","250","250","243,34","243,34","30/12/1899 08:21:40","Shellah","53","Ration sécurité",""
"3690","3114","Dépenses","0","8,88","Dollars américains huit  et  quatre-vingt huit  Centimes","Achat Disque à couper","01/03/2012 00:00:00","2012/03/01","Gar","Garage","243,34","243,34","234,46","234,46","30/12/1899 08:23:41","Manuaku","13","Achat Disque à couper",""
"3691","3115","Dépenses","0","60","Dollars américains  soixante  ","Achat gasoil DAF","02/03/2012 00:00:00","2012/03/02","Gar","Garage","234,46","234,46","174,46","174,46","30/12/1899 08:26:16","Tweva","20","Achat gasoil DAF",""
"3692","577","Recettes","550","0","Dollars américains cinq cent cinquante  ","Apport Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","174,46","174,46","724,46","724,46","30/12/1899 08:44:05","Tweva","4","Apport Président",""
"3693","578","Recettes","200","0","Dollars américains deux cent ","Apport Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","724,46","724,46","924,46","924,46","30/12/1899 08:44:30","Guillaume","4","Apport Président",""
"3694","3116","Dépenses","0","130","Dollars américains  cent  trente  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","924,46","924,46","794,46","794,46","30/12/1899 08:46:08","Tweva/Prospérité","45","Prélèvement Président",""
"3695","3117","Dépenses","0","50","Dollars américains  cinquante  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","794,46","794,46","744,46","744,46","30/12/1899 08:46:35","Tweva/Guillaume","45","Prélèvement Président",""
"3696","3118","Dépenses","0","30","Dollars américains  trente  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","744,46","744,46","714,46","714,46","30/12/1899 08:47:22","Tweva/Guillaume/G.O","45","Prélèvement Président",""
"3697","3119","Dépenses","0","20","Dollars américains  vingt  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","714,46","714,46","694,46","694,46","30/12/1899 08:52:20","Tweva/S.G Ngana","45","Prélèvement Président",""
"3698","3120","Dépenses","0","120","Dollars américains  cent  vingt  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","694,46","694,46","574,46","574,46","30/12/1899 08:53:20","Tweva/Mokango+Kinkole","45","Prélèvement Président",""
"3699","3121","Dépenses","0","100","Dollars américains  cent  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","574,46","574,46","474,46","474,46","30/12/1899 08:54:01","Tweva","45","Prélèvement Président",""
"3700","3122","Dépenses","0","100","Dollars américains  cent  ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","474,46","474,46","374,46","374,46","30/12/1899 08:55:43","Tweva/Prof Eddy","45","Prélèvement Président",""
"3701","3123","Dépenses","0","169","Dollars américains  cent  soixante neuf ","Prélèvement Président","01/03/2012 00:00:00","2012/03/01","Pres","Président","374,46","374,46","205,46","205,46","30/12/1899 08:56:53","Guillaume/Bamenga/Sonalika","45","Prélèvement Président",""
