"Num_Auto_Bc","Num_BS_Caisse","Motif_Bs","MT_Chiffre_BS","MT_Lttre_BS","Date_Sortie","Date_Sortie1","Code_Service","Heure_s","Benef","Code_Rubrique","COD","SUPPRIM","NBEO"
"1893","1874","Frais médicaux Bueya Nzuzi","112050","Cent douze mille cinquante francs congolais","06/03/2023 00:00:00","2023/03/06","","30/12/1899 12:58:51","","","","NON","1408"
"1894","1875","Courses de service du comptable","15000","Quinze mille francs congolais","06/03/2023 00:00:00","2023/03/06","","30/12/1899 12:59:53","","","","NON","1409"
"1895","1876","Frais médicaux Kabombo","68620","Soixante huit mille six cent vingt francs congolais","06/03/2023 00:00:00","2023/03/06","","30/12/1899 13:00:44","","","","NON","1410"
"1896","1877","Achat carburant pour GE/GU","284500","Deux cent quatre-vingt quatre mille cinq cent quatre francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 13:03:22","","","","NON","1411"
"1897","1878","Aide & secours Kasangandjo","70000","Soixante  dix mille francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 13:05:46","","","","NON","1412"
"1898","1879","Déplacement aux missionnaires ","750000","Sept cent cinquante mille francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 13:07:33","","","","NON","1413"
"1899","1880","Prime CX n°207/22 P/C Ntuku Celé","3863369","Trois millions huit cent soixante trois mille trois cent soixante neuf francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 13:08:48","","","","NON","1414"
"1900","1881","Courses de service Basolua","15000","Quinze mille francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 13:09:25","","","","NON","1415"
"1901","1882","Achat ch à air,demontage,montange pneus bus","48450","Quarante huit mille quatre cent cinquante francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 13:10:56","","","","NON","1416"
"1902","1883","Frais funeraire Phoba Mavungu","504000","Cinq cent quatre mille francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 13:12:21","","","","NON","1417"
"1903","1884","Achat carburant charroi","1450000","Un million quatre cent cinquante mille francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 13:58:45","","","","NON","1418"
"1904","1885","Courses de service Lumumba","20000","Vingt mille francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 13:59:27","","","","NON","1419"
"1905","1886","Prime amendes transactionnelles février 2023","8500000","Huit millions cinq cent mille francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 14:00:42","","","","NON","1420"
"1906","1887","Courses de service Motende","50000","Cinquante mille francs congolais","09/03/2023 00:00:00","2023/03/09","","30/12/1899 08:32:11","","","","NON","1422"
"1907","1888","Achat carburant,courses de sce PDSP","60000","Soixante mille francs congolais","09/03/2023 00:00:00","2023/03/09","","30/12/1899 08:32:57","","","","OUI","1423"
"1908","1889","Frais médicaux Luzolo","920000","Neuf cent vingt mille francs congolais","07/03/2023 00:00:00","2023/03/07","","30/12/1899 15:29:30","","","","NON","1421"
"1909","1890","Frais médicaux Luzolo Luyoka","920000","Neuf cent vingt mille francs congolais","15/03/2023 00:00:00","2023/03/15","","30/12/1899 19:18:22","","","","OUI","1421"
"1910","1891","Courses de service Basolua","15000","Quinze mille francs congolais","09/03/2023 00:00:00","2023/03/09","","30/12/1899 19:19:53","","","","NON","1422"
"1911","1892","Courses de service du comptable","15000","Quinze mille francs congolais","09/03/2023 00:00:00","2023/03/09","","30/12/1899 19:20:47","","","","NON","1425"
"1912","1893","Frais médicaux Luzolo ","920000","Neuf cent vingt mille francs congolais","08/03/2023 00:00:00","2023/03/08","","30/12/1899 19:24:56","","","","OUI","1421"
"1913","1894","Achat carburant charroi","22677450","Vingt deux millions six cent soixante  dix-sept mille quatre cent cinquante francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:26:02","","","","NON","1426"
"1914","1895","Achat mat pr lavabo 1er niveau bâtiment","50000","Cinquante mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:28:03","","","","NON","1427"
"1915","1896","Aide & secours Schaotange Lutha","180000","Cent quatre-vingt mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:29:16","","","","NON","1428"
"1916","1897","Courses de service Mukuna","5000","Cinq mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:30:12","","","","NON","1429"
"1917","1898","Assistance sociale cas décès Kapinga Mwamba","250000","Deux cent cinquante mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:31:23","","","","NON","1430"
"1918","1899","Communication de service de l'IRT janv; févr 23 ","600000","Six cent mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:32:42","","","","NON","1431"
"1919","1900","Aide & secours Mavungu","100000","Cent mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:34:07","","","","NON","1432"
"1920","1901","Prime de surveillance juillet,oct 2023","26319800","Vingt six millions trois cent dix-neufsix mille huit cent six francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:35:40","","","","NON","1433"
"1921","1902","Frais médicaux famille Ntumba","330250","Trois cent trente mille deux cent cinquante francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:36:53","","","","NON","1434"
"1922","1903","Frais médicaux Kimfuta","550000","Cinq cent cinquante mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:37:33","","","","NON","1435"
"1923","1904","Frais médicaux Tshumpa","640000","Six cent quarante mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:38:32","","","","NON","1436"
"1924","1905","Courses de service Balenga","10000","Dix mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:39:15","","","","NON","1437"
"1925","1906","Frais d'intervention bancaire","50000","Cinquante mille francs congolais","10/03/2023 00:00:00","2023/03/10","","30/12/1899 19:40:11","","","","NON","1438"
"1926","1907","Frais de remplacement chambre à air ","36000","Trente six mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 21:59:34","","","","NON","1439"
"1927","1908","Courses de service Nzuzi","10000","Dix mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:00:14","","","","NON","1440"
"1928","1909","Courses de service Mukuna","5000","Cinq mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:00:50","","","","NON","1441"
"1929","1910","Courses de service Kapinga","50000","Cinquante mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:01:29","","","","NON","1442"
"1930","1911","Frais médicaux enfant Funda","615500","Six cent quinze mille cinq cent francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:02:17","","","","NON","1443"
"1931","1912","Courses de service du comptable","15000","Quinze mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:02:52","","","","NON","1444"
"1932","1913","Pment facture IK sce ramassage immondices GU ","236500","Deux cent trente six mille cinq cent six francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:04:37","","","","NON","1445"
"1933","1914","Pment loyer bureau Mitendi","860000","Huit cent soixante mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:05:35","","","","NON","1446"
"1934","1915","Communication de sce de l'IRHEL","200000","Deux cent mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:06:22","","","","NON","1447"
"1935","1916","Frais médicaux Lumana","600000","Six cent mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:07:10","","","","NON","1448"
"1936","1917","Frais fonctionnement unité genre","500000","Cinq cent mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:07:50","","","","NON","1449"
"1937","1918","Frais d'approvisionnement frigo SDBLF","220000","Deux cent vingt mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:08:51","","","","NON","1450"
"1938","1919","Frais d'approvisionnement frigo SDRF","220000","Deux cent vingt mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:09:32","","","","NON","1451"
"1939","1920","Frais d'approvisionnement frigo SDA","220000","Deux cent vingt mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:10:18","","","","NON","1452"
"1940","1921","Frais d'approvisionnement frigo SDAF","220000","Deux cent vingt mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:11:08","","","","NON","1453"
"1941","1922","Frais médicaux Kabombo","924000","Neuf cent vingt quatre mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:12:09","","","","NON","1454"
"1942","1923","Frais d'approvisionnement frigo IFI","200000","Deux cent mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:13:02","","","","NON","1455"
"1943","1924","Frais d'intervention bancaire, retrait fonds","185000","Cent quatre-vingt cinq mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:14:05","","","","NON","1456"
"1944","1925","Frais réparation bus 6345","1085075","Un million quatre-vingt cinq mille soixante  quinze francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:15:11","","","","NON","1457"
"1945","1926","Communication dde sce secr DP","230000","Deux cent trente mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:16:03","","","","NON","1458"
"1946","1927","Frais de fonctionnement délégation syndicale","1000000","Un million de francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:16:58","","","","NON","1459"
"1947","1928","Frais d'approvisionnement frigo bureau comptable","180000","Cent quatre-vingt mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:18:10","","","","NON","1460"
"1948","1929","Communication de sce délégation syndicale","460000","Quatre cent soixante mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:19:10","","","","NON","1461 "
"1949","1930","Courses de service Nzuzi","10000","Dix mille francs congolais","13/03/2023 00:00:00","2023/03/13","","30/12/1899 22:19:56","","","","NON","1462"
"1950","1931","Courses de service Basolua","15000","Quinze mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:21:46","","","","NON","1463"
"1951","1932","Frais de nettoyage jeep 5598","25000","Vingt cinq mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:23:13","","","","NON","1464"
"1952","1933","Achat imprimante muti fonction HP Laser","1057500","Un million cinquante sept mille cinq cent sept francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:24:41","","","","NON","1465"
"1953","1934","Frais médicaux Botete Mosongo","785000","Sept cent quatre-vingt cinq mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:25:36","","","","NON","1466"
"1954","1935","Collation comitgé de suivi fonds social","3600000","Trois millions six cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:26:59","","","","NON","1467"
"1955","1936","Restauration aux policiers de garde KV","215000","Deux cent quinze mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:27:51","","","","NON","1468"
"1956","1937","Frais de fonctionnement SEP","2000000","Deux millions de francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 22:28:33","","","","NON","1469"
"1981","1962","Frais funéraire Mayele","492000","Quatre cent quatre-vingt  douze mille francs congolais","16/03/2023 00:00:00","2023/03/16","","30/12/1899 08:47:09","","","","NON","1494"
"1982","1963","Achat livres;législation douanière congolaise","4700000","Quatre millions sept cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 08:49:04","","","","NON","1495"
"1983","1964","Collation pr l'encadremt ressources propres fév 23","3161500","Trois millions cent soixante  et un mille cinq cent un francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 08:50:21","","","","NON","1496"
"1984","1965","Prime du comptable mars 23","700000","Sept cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 08:51:45","","","","NON","1497"
"1985","1966","Achat livre;législation douanière congolaise","4700000","Quatre millions sept cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:09:45","","","","OUI","1495"
"1986","1967","Collation commission de discipline Kikadilu","1198000","Un million cent quatre-vingt  dix-huit mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:21:13","","","","NON","1498"
"1987","1968","Communication aux sous directions mars 2023","7000000","Sept millions de francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:22:52","","","","NON","1499"
"1988","1969","Frais médicaux Tshiama","3258700","Trois millions deux cent cinquante huit mille sept cent huit francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:23:41","","","","NON","1500"
"1989","1970","Collation pour travaux intensifs du 04/03/23","410000","Quatre cent dix mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:24:29","","","","NON","1501"
"1990","1971","Achat fournitiures & cons. informatiques","3900000","Trois millions neuf cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:26:04","","","","NON","1502"
"1991","1972","Salubrité spéciale de la cour KV","900000","Neuf cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:27:54","","","","NON","1503"
"1992","1973","Achat mat.électriques","1900000","Un million neuf cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:28:43","","","","NON","1504"
"1993","1974","Achat matériels de plomberies","1400000","Un million quatre cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:29:43","","","","NON","1505"
"1994","1975","Achat 04 pneus 750R16","1705800","Un million sept cent cinq mille huit cent francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:30:49","","","","NON","1506"
"1995","1976","Achat dictionnaire bureau IRHEL","220000","Deux cent vingt mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:31:36","","","","NON","1507"
"1996","1977","Courses de sce de l'IRT 27/02-10/03/23","1416000","Un million quatre cent seize mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:33:58","","","","NON","1508"
"1997","1978","Frais de gardiennage 02 bus","280000","Deux cent quatre-vingt mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:34:58","","","","NON","1509"
"1998","1979","Dépot,transmission courriers secr 27/02-10/03","2300000","Deux millions trois cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:36:20","","","","NON","1510"
"1999","1980","Collation hebdo aux policiers de garde","500000","Cinq cent mille francs congolais","14/03/2023 00:00:00","2023/03/14","","30/12/1899 09:37:10","","","","NON","1511"
